                                                                   filename         r1         r2         r3         r4         r5    step_volume    gmsh_volume      nodes   elements     pre_time    biax_time   shear_time   total_time     biax_react          E_eff    shear_react          G_eff
       fcc[r1=8.296_r2=6.243_r3=7.686_r4=7.104_r5=8.600_vol=165962.794].msh     8.2960     6.2430     7.6860     7.1040     8.6000    165962.7940    165774.1503     300961    1720103       9.5959      12.8623      15.4429      37.9104       699.8737        34.9937       302.5333        15.1267
       fcc[r1=8.296_r2=8.571_r3=9.123_r4=1.093_r5=7.194_vol=141230.879].msh     8.2960     8.5710     9.1230     1.0930     7.1940    141230.8790    141075.2536     350990    1988693      11.1865      15.1731      19.6186      45.9896       590.1724        29.5086       257.4107        12.8705
        fcc[r1=8.297_r2=2.762_r3=2.205_r4=6.061_r5=3.005_vol=76094.974].msh     8.2970     2.7620     2.2050     6.0610     3.0050     76094.9740     76049.5147     324299    1762833       8.5913      10.8018      19.1775      38.5791       291.3259        14.5663       131.0148         6.5507
        fcc[r1=8.297_r2=4.393_r3=5.151_r4=5.911_r5=2.953_vol=99104.760].msh     8.2970     4.3930     5.1510     5.9110     2.9530     99104.7600     98999.7607     281155    1551388       7.8901       9.9284      14.6150      32.4409       389.3625        19.4681       174.8278         8.7414
       fcc[r1=8.298_r2=6.812_r3=6.936_r4=1.741_r5=7.765_vol=126278.686].msh     8.2980     6.8120     6.9360     1.7410     7.7650    126278.6860    126130.7229     323411    1821282       9.7951      12.8260      17.3562      39.9864       511.0673        25.5534       227.6584        11.3829
       fcc[r1=8.299_r2=1.283_r3=7.591_r4=9.009_r5=1.393_vol=103768.156].msh     8.2990     1.2830     7.5910     9.0090     1.3930    103768.1560    103725.3871     288468    1601783       8.3302      10.4959      15.1222      33.9560       403.0704        20.1535       182.7611         9.1381
       fcc[r1=8.299_r2=2.772_r3=4.665_r4=7.178_r5=9.592_vol=128368.820].msh     8.2990     2.7720     4.6650     7.1780     9.5920    128368.8200    128294.6553     338421    1897258      10.0518      13.7729      18.2109      42.0449       511.0837        25.5542       223.3819        11.1691
       fcc[r1=8.299_r2=5.558_r3=4.094_r4=5.932_r5=5.705_vol=115046.627].msh     8.2990     5.5580     4.0940     5.9320     5.7050    115046.6270    114913.4296     305267    1706931       9.0543      11.5685      16.2579      36.8893       456.1385        22.8069       204.9174        10.2459
       fcc[r1=8.300_r2=7.057_r3=9.807_r4=6.483_r5=7.507_vol=173929.587].msh     8.3000     7.0570     9.8070     6.4830     7.5070    173929.5870    173740.1662     311357    1784597      10.1128      13.3654      16.1373      39.6245       747.0010        37.3501       320.8047        16.0402
       fcc[r1=8.300_r2=7.245_r3=9.759_r4=3.216_r5=3.122_vol=123557.618].msh     8.3000     7.2450     9.7590     3.2160     3.1220    123557.6180    123423.7569     328737    1842142      10.2013      13.0944      17.5732      40.8780       509.5126        25.4756       220.1600        11.0080
       fcc[r1=8.300_r2=8.049_r3=3.203_r4=7.912_r5=3.313_vol=121364.695].msh     8.3000     8.0490     3.2030     7.9120     3.3130    121364.6950    121205.3481     316560    1775870       9.4071      12.2376      17.0227      38.6761       492.0396        24.6020       218.2220        10.9111
       fcc[r1=8.302_r2=6.808_r3=3.260_r4=2.488_r5=9.565_vol=118517.711].msh     8.3020     6.8080     3.2600     2.4880     9.5650    118517.7110    118359.0975     313344    1750665       9.1437      11.8428      16.5931      37.5881       471.9334        23.5967       210.5678        10.5284
       fcc[r1=8.303_r2=7.851_r3=8.385_r4=1.633_r5=8.858_vol=147298.630].msh     8.3030     7.8510     8.3850     1.6330     8.8580    147298.6300    147138.5345     356309    2029397      11.5346      15.7954      19.3442      46.6848       612.5251        30.6263       269.1309        13.4565
       fcc[r1=8.304_r2=1.917_r3=7.818_r4=3.253_r5=9.486_vol=120303.359].msh     8.3040     1.9170     7.8180     3.2530     9.4860    120303.3590    120241.7477     320133    1790709      10.0628      12.6042      17.1512      39.8349       473.1107        23.6555       210.2304        10.5115
        fcc[r1=8.304_r2=3.104_r3=4.063_r4=5.837_r5=2.698_vol=84999.361].msh     8.3040     3.1040     4.0630     5.8370     2.6980     84999.3610     84946.7420     343920    1888571       9.4836      12.2082      20.3881      42.0890       328.5693        16.4285       147.9191         7.3960
        fcc[r1=8.304_r2=4.639_r3=5.759_r4=5.102_r5=2.543_vol=96887.741].msh     8.3040     4.6390     5.7590     5.1020     2.5430     96887.7410     96782.3453     278710    1532396       7.7687       9.5923      14.5603      31.9288       382.2674        19.1134       170.2421         8.5121
        fcc[r1=8.305_r2=2.618_r3=3.816_r4=5.349_r5=1.624_vol=73611.023].msh     8.3050     2.6180     3.8160     5.3490     1.6240     73611.0230     73581.4352     430513    2351877      11.6822      15.8486      29.2946      56.8384       283.5620        14.1781       126.1789         6.3089
       fcc[r1=8.307_r2=3.387_r3=6.396_r4=9.313_r5=7.349_vol=144683.147].msh     8.3070     3.3870     6.3960     9.3130     7.3490    144683.1470    144588.3974     357590    2033265      11.4677      15.6418      20.1668      47.2891       588.4992        29.4250       256.7742        12.8387
       fcc[r1=8.307_r2=6.407_r3=3.819_r4=8.792_r5=8.691_vol=152672.186].msh     8.3070     6.4070     3.8190     8.7920     8.6910    152672.1860    152478.0235     284427    1608838       8.7925      11.5771      14.0828      34.4606       630.7726        31.5386       274.8193        13.7410
        fcc[r1=8.308_r2=2.958_r3=2.204_r4=3.787_r5=2.007_vol=61873.166].msh     8.3080     2.9580     2.2040     3.7870     2.0070     61873.1660     61843.1101     396499    2125512       9.9889      13.2921      26.9134      50.2040       238.5891        11.9295       104.2534         5.2127
       fcc[r1=8.308_r2=9.407_r3=4.996_r4=1.391_r5=7.206_vol=123475.357].msh     8.3080     9.4070     4.9960     1.3910     7.2060    123475.3570    123305.8738     323652    1815597       9.6691      12.8607      17.3569      39.8971       506.7052        25.3353       222.4745        11.1237
       fcc[r1=8.308_r2=9.996_r3=5.825_r4=8.634_r5=1.099_vol=136047.277].msh     8.3080     9.9960     5.8250     8.6340     1.0990    136047.2770    135886.8197     348532    1962899      10.5624      14.6404      19.0551      44.2677       573.8023        28.6901       245.2309        12.2615
       fcc[r1=8.309_r2=1.732_r3=3.166_r4=8.763_r5=9.907_vol=121441.269].msh     8.3090     1.7320     3.1660     8.7630     9.9070    121441.2690    121392.2219     340457    1892877       9.7752      13.3907      17.9158      41.0908       480.4834        24.0242       207.9826        10.3991
       fcc[r1=8.310_r2=1.992_r3=7.204_r4=8.124_r5=6.906_vol=131136.511].msh     8.3100     1.9920     7.2040     8.1240     6.9060    131136.5110    131067.8066     335384    1891801      10.1318      13.0016      17.9620      41.1050       522.5190        26.1260       230.3797        11.5190
       fcc[r1=8.310_r2=9.137_r3=9.625_r4=4.479_r5=7.554_vol=172603.575].msh     8.3100     9.1370     9.6250     4.4790     7.5540    172603.5750    172404.0924     310670    1775045       9.9066      13.5476      16.2815      39.7449       749.3677        37.4684       320.7816        16.0391
        fcc[r1=8.311_r2=2.843_r3=1.842_r4=1.384_r5=2.845_vol=52553.967].msh     8.3110     2.8430     1.8420     1.3840     2.8450     52553.9670     52528.9318     368798    1943420       8.6274      11.3973      25.4161      45.4491       203.1549        10.1577        87.1913         4.3596
       fcc[r1=8.311_r2=4.999_r3=8.508_r4=3.468_r5=3.135_vol=107508.608].msh     8.3110     4.9990     8.5080     3.4680     3.1350    107508.6080    107397.3326     298341    1656829       8.5829      10.9088      15.6812      35.1809       430.2524        21.5126       190.1084         9.5054
       fcc[r1=8.311_r2=6.845_r3=3.244_r4=5.574_r5=9.430_vol=136364.534].msh     8.3110     6.8450     3.2440     5.5740     9.4300    136364.5340    136199.9186     340684    1923865      10.3732      14.0290      18.6099      43.0216       552.0664        27.6033       243.9699        12.1985
       fcc[r1=8.311_r2=6.863_r3=6.450_r4=8.890_r5=6.349_vol=159425.030].msh     8.3110     6.8630     6.4500     8.8900     6.3490    159425.0300    159227.5843     293013    1670120       9.3051      11.7298      15.1035      36.1469       667.9046        33.3952       291.2480        14.5624
       fcc[r1=8.312_r2=6.983_r3=4.745_r4=7.874_r5=1.299_vol=111685.141].msh     8.3120     6.9830     4.7450     7.8740     1.2990    111685.1410    111546.7151     302999    1687363       8.8375      11.3687      15.9589      36.1734       450.8476        22.5424       198.3183         9.9159
       fcc[r1=8.313_r2=5.828_r3=5.590_r4=2.873_r5=5.526_vol=106712.328].msh     8.3130     5.8280     5.5900     2.8730     5.5260    106712.3280    106579.9194     293462    1629878      10.0260      10.6012      14.9920      35.6271       424.2835        21.2142       189.5978         9.4799
        fcc[r1=8.314_r2=1.223_r3=6.917_r4=6.610_r5=2.049_vol=90818.996].msh     8.3140     1.2230     6.9170     6.6100     2.0490     90818.9960     90783.4385     269527    1478631       7.3430       9.1109      14.0008      30.4618       350.1054        17.5053       158.8744         7.9437
       fcc[r1=8.314_r2=5.174_r3=3.417_r4=9.536_r5=5.059_vol=126113.510].msh     8.3140     5.1740     3.4170     9.5360     5.0590    126113.5100    125983.5865     322793    1817250       9.8453      12.7718      17.3169      39.9431       503.0461        25.1523       224.7862        11.2393
       fcc[r1=8.314_r2=5.882_r3=6.453_r4=8.541_r5=9.832_vol=171981.608].msh     8.3140     5.8820     6.4530     8.5410     9.8320    171981.6080    171799.7912     312295    1786157      10.2816      13.7646      16.6068      40.6625       732.1142        36.6057       312.2044        15.6102
       fcc[r1=8.314_r2=9.785_r3=2.426_r4=6.463_r5=5.051_vol=128368.220].msh     8.3140     9.7850     2.4260     6.4630     5.0510    128368.2200    128186.1728     329030    1852558      10.5769      13.5996      17.4808      41.6740       527.4245        26.3712       232.3469        11.6173
        fcc[r1=8.315_r2=2.144_r3=3.086_r4=9.935_r5=1.676_vol=90668.486].msh     8.3150     2.1440     3.0860     9.9350     1.6760     90668.4860     90615.9165     270577    1484580       7.4220       9.1568      14.0666      30.6525       348.2592        17.4130       158.0671         7.9034
       fcc[r1=8.315_r2=7.343_r3=5.904_r4=3.592_r5=4.438_vol=114072.602].msh     8.3150     7.3430     5.9040     3.5920     4.4380    114072.6020    113932.2739     306531    1708932       8.9486      11.4383      16.0358      36.4311       461.7950        23.0898       203.5713        10.1786
       fcc[r1=8.315_r2=9.880_r3=6.285_r4=8.556_r5=6.204_vol=174019.779].msh     8.3150     9.8800     6.2850     8.5560     6.2040    174019.7790    173805.2672     313078    1790881      10.1253      13.8165      16.4163      40.3675       754.7795        37.7390       323.4671        16.1734
       fcc[r1=8.316_r2=4.011_r3=9.024_r4=7.510_r5=1.691_vol=119900.220].msh     8.3160     4.0110     9.0240     7.5100     1.6910    119900.2200    119801.5294     314533    1763115       9.4898      12.2264      16.9510      38.6763       481.1049        24.0552       214.1629        10.7081
       fcc[r1=8.316_r2=4.809_r3=5.373_r4=5.166_r5=6.283_vol=117256.076].msh     8.3160     4.8090     5.3730     5.1660     6.2830    117256.0760    117135.8680     310892    1741123       9.2820      11.5461      16.3524      37.1892       464.8060        23.2403       208.7966        10.4398
       fcc[r1=8.316_r2=5.161_r3=3.466_r4=9.054_r5=1.774_vol=104990.029].msh     8.3160     5.1610     3.4660     9.0540     1.7740    104990.0290    104869.2149     291473    1618147       8.4402      10.5880      15.5671      34.6032       414.6457        20.7323       186.1304         9.3065
        fcc[r1=8.316_r2=7.046_r3=3.093_r4=2.715_r5=5.216_vol=96561.563].msh     8.3160     7.0460     3.0930     2.7150     5.2160     96561.5630     96409.8170     277977    1525002       7.6353       9.5384      14.4959      31.6770       383.8164        19.1908       169.9890         8.4994
       fcc[r1=8.318_r2=4.504_r3=5.202_r4=8.599_r5=8.462_vol=146533.848].msh     8.3180     4.5040     5.2020     8.5990     8.4620    146533.8480    146415.8738     360774    2052696      11.3911      15.6768      20.2201      47.2983       598.5005        29.9250       260.8384        13.0419
        fcc[r1=8.318_r2=8.897_r3=1.008_r4=2.626_r5=3.008_vol=81606.634].msh     8.3180     8.8970     1.0080     2.6260     3.0080     81606.6340     81472.4919     347135    1879769       9.8870      11.6110      20.3766      41.8846       328.1207        16.4060       139.4300         6.9715
       fcc[r1=8.319_r2=6.082_r3=4.966_r4=8.115_r5=6.582_vol=141769.608].msh     8.3190     6.0820     4.9660     8.1150     6.5820    141769.6080    141618.5925     348428    1980027      11.7423      14.6241      19.2628      45.6396       577.8447        28.8922       255.6106        12.7805
       fcc[r1=8.319_r2=6.714_r3=6.710_r4=1.523_r5=4.500_vol=103545.472].msh     8.3190     6.7140     6.7100     1.5230     4.5000    103545.4720    103412.7319     290641    1604951       8.2495      10.4224      15.0811      33.7610       416.6557        20.8328       182.6073         9.1304
        fcc[r1=8.320_r2=1.732_r3=2.739_r4=7.115_r5=5.024_vol=87903.780].msh     8.3200     1.7320     2.7390     7.1150     5.0240     87903.7800     87872.5372     355885    1955689       9.8706      13.0433      21.2348      44.1586       334.8542        16.7427       150.6684         7.5334
       fcc[r1=8.320_r2=6.124_r3=1.209_r4=7.395_r5=8.885_vol=126273.496].msh     8.3200     6.1240     1.2090     7.3950     8.8850    126273.4960    126126.0091     331817    1860729       9.9159      13.2194      17.7875      40.9320       503.7631        25.1882       222.7193        11.1360
       fcc[r1=8.320_r2=7.909_r3=9.562_r4=6.816_r5=4.852_vol=161672.138].msh     8.3200     7.9090     9.5620     6.8160     4.8520    161672.1380    161490.5544     298540    1698620       9.3272      12.6595      15.2862      37.2814       690.1154        34.5058       298.0409        14.9020
       fcc[r1=8.321_r2=3.952_r3=1.276_r4=8.938_r5=4.600_vol=100090.512].msh     8.3210     3.9520     1.2760     8.9380     4.6000    100090.5120     99991.2341     285440    1575450       8.0576       9.9905      14.9416      32.9972       387.8269        19.3913       174.5605         8.7280
